Prscrbr_NPI,Prscrbr_Last_Org_Name,Prscrbr_First_Name,Prscrbr_City,Prscrbr_District,Prscrbr_State_Abrvtn,Prscrbr_State_FIPS,Prscrbr_Type,Prscrbr_Type_Src,Specialty,Locality
NPIIN1000000195,Krishnan,Karthik,Chennai,Chennai,TN,33,Hospital/Clinic,SYNTHETIC_CMS_STYLE,Neurology,Royapettah
NPIIN1000000196,Menon,Karthik,Chennai,Chennai,TN,33,Individual,SYNTHETIC_CMS_STYLE,ENT,Royapettah
NPIIN1000000197,Sharma,Kavya,Chennai,Chennai,TN,33,Individual,SYNTHETIC_CMS_STYLE,General Medicine,Pallavaram
NPIIN1000000198,Kumar,Nandhini,Chennai,Chennai,TN,33,Hospital/Clinic,SYNTHETIC_CMS_STYLE,Pediatrics,Royapettah
NPIIN1000000199,Sharma,Divya,Chennai,Chennai,TN,33,Individual,SYNTHETIC_CMS_STYLE,Pediatrics,Adyar
NPIIN1000000200,Subramanian,Sathish,Chennai,Chennai,TN,33,Group Practice,SYNTHETIC_CMS_STYLE,General Medicine,Alandur
NPIIN1000000201,Menon,Vijay,Chennai,Chennai,TN,33,Individual,SYNTHETIC_CMS_STYLE,Orthopedics,Sholinganallur
NPIIN1000000202,Krishnan,Arun,Chennai,Chennai,TN,33,Individual,SYNTHETIC_CMS_STYLE,Neurology,Chromepet
NPIIN1000000203,Kumar,Lakshmi,Chennai,Chennai,TN,33,Individual,SYNTHETIC_CMS_STYLE,Cardiology,Adyar
NPIIN1000000204,Narayanan,Divya,Chennai,Chennai,TN,33,Individual,SYNTHETIC_CMS_STYLE,Orthopedics,Alandur
NPIIN1000000205,Krishnan,Ravi,Chennai,Chennai,TN,33,Individual,SYNTHETIC_CMS_STYLE,Neurology,Sholinganallur
NPIIN1000000206,Subramanian,Prakash,Chennai,Chennai,TN,33,Hospital/Clinic,SYNTHETIC_CMS_STYLE,Dermatology,Perambur
NPIIN1000000207,Sharma,Deepa,Chennai,Chennai,TN,33,Individual,SYNTHETIC_CMS_STYLE,Psychiatry,Adyar
NPIIN1000000208,Subramanian,Swetha,Chennai,Chennai,TN,33,Individual,SYNTHETIC_CMS_STYLE,Orthopedics,Perambur
NPIIN1000000209,Subramanian,Hari,Chennai,Chennai,TN,33,Individual,SYNTHETIC_CMS_STYLE,Pediatrics,Mylapore
NPIIN1000000210,Iyer,Swetha,Chennai,Chennai,TN,33,Individual,SYNTHETIC_CMS_STYLE,Dermatology,T Nagar
NPIIN1000000211,Rajan,Nandhini,Chennai,Chennai,TN,33,Individual,SYNTHETIC_CMS_STYLE,Diabetology,Guindy
NPIIN1000000212,Murugan,Sathish,Chennai,Chennai,TN,33,Individual,SYNTHETIC_CMS_STYLE,Psychiatry,Adyar
NPIIN1000000213,Narayanan,Vijay,Chennai,Chennai,TN,33,Individual,SYNTHETIC_CMS_STYLE,Psychiatry,Royapettah
NPIIN1000000214,Menon,Suresh,Chennai,Chennai,TN,33,Individual,SYNTHETIC_CMS_STYLE,General Medicine,Ambattur
NPIIN1000000215,Reddy,Rajesh,Chennai,Chennai,TN,33,Individual,SYNTHETIC_CMS_STYLE,Diabetology,Adyar
NPIIN1000000216,Murugan,Hari,Chennai,Chennai,TN,33,Individual,SYNTHETIC_CMS_STYLE,Psychiatry,Tambaram
NPIIN1000000217,Krishnan,Suresh,Chennai,Chennai,TN,33,Individual,SYNTHETIC_CMS_STYLE,Pediatrics,Tambaram
NPIIN1000000218,Narayanan,Ravi,Chennai,Chennai,TN,33,Individual,SYNTHETIC_CMS_STYLE,Pulmonology,Tambaram
NPIIN1000000219,Kumar,Lakshmi,Chennai,Chennai,TN,33,Group Practice,SYNTHETIC_CMS_STYLE,Diabetology,Perambur
NPIIN1000000220,Reddy,Swetha,Chennai,Chennai,TN,33,Individual,SYNTHETIC_CMS_STYLE,Dermatology,Porur
NPIIN1000000221,Narayanan,Meena,Chennai,Chennai,TN,33,Hospital/Clinic,SYNTHETIC_CMS_STYLE,Pulmonology,Pallavaram
NPIIN1000000222,Iyer,Priya,Chennai,Chennai,TN,33,Individual,SYNTHETIC_CMS_STYLE,Pediatrics,Velachery
NPIIN1000000223,Murugan,Hari,Chennai,Chennai,TN,33,Individual,SYNTHETIC_CMS_STYLE,General Medicine,Pallavaram
NPIIN1000000224,Narayanan,Lakshmi,Chennai,Chennai,TN,33,Individual,SYNTHETIC_CMS_STYLE,General Medicine,Nungambakkam
NPIIN1000000225,Menon,Divya,Chennai,Chennai,TN,33,Group Practice,SYNTHETIC_CMS_STYLE,Pulmonology,T Nagar
NPIIN1000000226,Kumar,Arun,Chennai,Chennai,TN,33,Individual,SYNTHETIC_CMS_STYLE,Cardiology,Adyar
NPIIN1000000227,Murugan,Vijay,Chennai,Chennai,TN,33,Individual,SYNTHETIC_CMS_STYLE,General Medicine,Adyar
NPIIN1000000228,Iyer,Prakash,Chennai,Chennai,TN,33,Individual,SYNTHETIC_CMS_STYLE,Cardiology,Sholinganallur
NPIIN1000000229,Krishnan,Hari,Chennai,Chennai,TN,33,Individual,SYNTHETIC_CMS_STYLE,General Medicine,Mylapore
NPIIN1000000230,Narayanan,Lakshmi,Chennai,Chennai,TN,33,Individual,SYNTHETIC_CMS_STYLE,Diabetology,Kodambakkam
NPIIN1000000231,Rajan,Sathish,Chennai,Chennai,TN,33,Individual,SYNTHETIC_CMS_STYLE,Orthopedics,Kodambakkam
NPIIN1000000232,Subramanian,Vijay,Chennai,Chennai,TN,33,Individual,SYNTHETIC_CMS_STYLE,Dermatology,Pallavaram
NPIIN1000000233,Iyer,Deepa,Chennai,Chennai,TN,33,Individual,SYNTHETIC_CMS_STYLE,Dermatology,Nungambakkam
NPIIN1000000234,Krishnan,Divya,Chennai,Chennai,TN,33,Individual,SYNTHETIC_CMS_STYLE,Psychiatry,Guindy
NPIIN1000000235,Sharma,Nandhini,Chennai,Chennai,TN,33,Individual,SYNTHETIC_CMS_STYLE,General Medicine,Chromepet
NPIIN1000000236,Sharma,Nandhini,Chennai,Chennai,TN,33,Individual,SYNTHETIC_CMS_STYLE,ENT,Egmore
NPIIN1000000237,Kumar,Priya,Chennai,Chennai,TN,33,Group Practice,SYNTHETIC_CMS_STYLE,Urology,Royapettah
NPIIN1000000238,Rajan,Divya,Chennai,Chennai,TN,33,Individual,SYNTHETIC_CMS_STYLE,General Medicine,Velachery
NPIIN1000000239,Subramanian,Sathish,Chennai,Chennai,TN,33,Individual,SYNTHETIC_CMS_STYLE,ENT,Mogappair
NPIIN1000000240,Narayanan,Prakash,Chennai,Chennai,TN,33,Individual,SYNTHETIC_CMS_STYLE,Endocrinology,Tambaram
NPIIN1000000241,Iyer,Hari,Chennai,Chennai,TN,33,Individual,SYNTHETIC_CMS_STYLE,Diabetology,Porur
NPIIN1000000242,Iyer,Suresh,Chennai,Chennai,TN,33,Individual,SYNTHETIC_CMS_STYLE,Endocrinology,Mogappair
NPIIN1000000243,Sharma,Arun,Chennai,Chennai,TN,33,Group Practice,SYNTHETIC_CMS_STYLE,ENT,Mylapore
NPIIN1000000244,Reddy,Vijay,Chennai,Chennai,TN,33,Individual,SYNTHETIC_CMS_STYLE,Pediatrics,Egmore
NPIIN1000000245,Rajan,Lakshmi,Chennai,Chennai,TN,33,Individual,SYNTHETIC_CMS_STYLE,Endocrinology,Kodambakkam
NPIIN1000000246,Sharma,Arun,Chennai,Chennai,TN,33,Group Practice,SYNTHETIC_CMS_STYLE,Pulmonology,Guindy
NPIIN1000000247,Narayanan,Meena,Chennai,Chennai,TN,33,Individual,SYNTHETIC_CMS_STYLE,General Medicine,Sholinganallur
NPIIN1000000248,Narayanan,Hari,Chennai,Chennai,TN,33,Individual,SYNTHETIC_CMS_STYLE,Orthopedics,Sholinganallur
NPIIN1000000249,Subramanian,Ravi,Chennai,Chennai,TN,33,Individual,SYNTHETIC_CMS_STYLE,Diabetology,Kodambakkam
NPIIN1000000250,Reddy,Prakash,Chennai,Chennai,TN,33,Individual,SYNTHETIC_CMS_STYLE,Diabetology,Mylapore
NPIIN1000000251,Narayanan,Vijay,Chennai,Chennai,TN,33,Individual,SYNTHETIC_CMS_STYLE,Psychiatry,Velachery
NPIIN1000000252,Rajan,Lakshmi,Chennai,Chennai,TN,33,Individual,SYNTHETIC_CMS_STYLE,Dermatology,Velachery
NPIIN1000000253,Narayanan,Meena,Chennai,Chennai,TN,33,Group Practice,SYNTHETIC_CMS_STYLE,Cardiology,Anna Nagar
NPIIN1000000254,Menon,Rajesh,Chennai,Chennai,TN,33,Individual,SYNTHETIC_CMS_STYLE,General Medicine,Velachery
NPIIN1000000255,Narayanan,Divya,Chennai,Chennai,TN,33,Individual,SYNTHETIC_CMS_STYLE,Psychiatry,Pallavaram
NPIIN1000000256,Narayanan,Karthik,Chennai,Chennai,TN,33,Individual,SYNTHETIC_CMS_STYLE,Urology,Royapettah
NPIIN1000000257,Krishnan,Lakshmi,Chennai,Chennai,TN,33,Individual,SYNTHETIC_CMS_STYLE,ENT,Kodambakkam
NPIIN1000000258,Iyer,Priya,Chennai,Chennai,TN,33,Individual,SYNTHETIC_CMS_STYLE,Pulmonology,Velachery
NPIIN1000000259,Narayanan,Divya,Chennai,Chennai,TN,33,Individual,SYNTHETIC_CMS_STYLE,Cardiology,Mylapore
NPIIN1000000260,Kumar,Arun,Chennai,Chennai,TN,33,Individual,SYNTHETIC_CMS_STYLE,Diabetology,Pallavaram
NPIIN1000000261,Krishnan,Suresh,Chennai,Chennai,TN,33,Individual,SYNTHETIC_CMS_STYLE,Pulmonology,Alandur
NPIIN1000000262,Krishnan,Divya,Chennai,Chennai,TN,33,Individual,SYNTHETIC_CMS_STYLE,ENT,Perambur
NPIIN1000000263,Subramanian,Karthik,Chennai,Chennai,TN,33,Individual,SYNTHETIC_CMS_STYLE,Dermatology,Guindy
NPIIN1000000264,Rajan,Suresh,Chennai,Chennai,TN,33,Individual,SYNTHETIC_CMS_STYLE,Diabetology,Pallavaram
NPIIN1000000265,Rajan,Meena,Chennai,Chennai,TN,33,Individual,SYNTHETIC_CMS_STYLE,Psychiatry,Chromepet
NPIIN1000000266,Menon,Sathish,Chennai,Chennai,TN,33,Individual,SYNTHETIC_CMS_STYLE,Neurology,Egmore
NPIIN1000000267,Iyer,Rajesh,Chennai,Chennai,TN,33,Hospital/Clinic,SYNTHETIC_CMS_STYLE,Dermatology,Alandur
NPIIN1000000268,Narayanan,Suresh,Chennai,Chennai,TN,33,Individual,SYNTHETIC_CMS_STYLE,Dermatology,Chromepet
NPIIN1000000269,Kumar,Hari,Chennai,Chennai,TN,33,Individual,SYNTHETIC_CMS_STYLE,Endocrinology,Royapettah
NPIIN1000000270,Kumar,Priya,Chennai,Chennai,TN,33,Individual,SYNTHETIC_CMS_STYLE,Endocrinology,Kodambakkam
NPIIN1000000271,Menon,Rajesh,Chennai,Chennai,TN,33,Individual,SYNTHETIC_CMS_STYLE,Cardiology,Thiruvanmiyur
NPIIN1000000272,Menon,Arun,Chennai,Chennai,TN,33,Individual,SYNTHETIC_CMS_STYLE,General Medicine,Mogappair
NPIIN1000000273,Kumar,Prakash,Chennai,Chennai,TN,33,Individual,SYNTHETIC_CMS_STYLE,Diabetology,Sholinganallur
NPIIN1000000274,Krishnan,Vijay,Chennai,Chennai,TN,33,Hospital/Clinic,SYNTHETIC_CMS_STYLE,Psychiatry,Nungambakkam
NPIIN1000000275,Iyer,Karthik,Chennai,Chennai,TN,33,Individual,SYNTHETIC_CMS_STYLE,Diabetology,Velachery
NPIIN1000000276,Sharma,Lakshmi,Chennai,Chennai,TN,33,Individual,SYNTHETIC_CMS_STYLE,Dermatology,Pallavaram
NPIIN1000000277,Narayanan,Rajesh,Chennai,Chennai,TN,33,Individual,SYNTHETIC_CMS_STYLE,Psychiatry,Porur
NPIIN1000000278,Kumar,Deepa,Chennai,Chennai,TN,33,Group Practice,SYNTHETIC_CMS_STYLE,Orthopedics,Pallavaram
NPIIN1000000279,Rajan,Swetha,Chennai,Chennai,TN,33,Individual,SYNTHETIC_CMS_STYLE,General Medicine,Pallavaram
NPIIN1000000280,Kumar,Hari,Chennai,Chennai,TN,33,Individual,SYNTHETIC_CMS_STYLE,ENT,Anna Nagar
NPIIN1000000281,Murugan,Swetha,Chennai,Chennai,TN,33,Individual,SYNTHETIC_CMS_STYLE,Endocrinology,Tambaram
NPIIN1000000282,Murugan,Vijay,Chennai,Chennai,TN,33,Individual,SYNTHETIC_CMS_STYLE,Neurology,Perambur
NPIIN1000000283,Murugan,Arun,Chennai,Chennai,TN,33,Individual,SYNTHETIC_CMS_STYLE,Orthopedics,Anna Nagar
NPIIN1000000284,Krishnan,Sathish,Chennai,Chennai,TN,33,Individual,SYNTHETIC_CMS_STYLE,Cardiology,Kodambakkam
NPIIN1000000285,Reddy,Karthik,Chennai,Chennai,TN,33,Individual,SYNTHETIC_CMS_STYLE,Endocrinology,Perambur
NPIIN1000000286,Menon,Vijay,Chennai,Chennai,TN,33,Individual,SYNTHETIC_CMS_STYLE,Neurology,Porur
NPIIN1000000287,Sharma,Vijay,Chennai,Chennai,TN,33,Hospital/Clinic,SYNTHETIC_CMS_STYLE,Orthopedics,Tambaram
NPIIN1000000288,Menon,Nandhini,Chennai,Chennai,TN,33,Group Practice,SYNTHETIC_CMS_STYLE,Cardiology,Royapettah
NPIIN1000000289,Narayanan,Priya,Chennai,Chennai,TN,33,Individual,SYNTHETIC_CMS_STYLE,Pediatrics,Kodambakkam
NPIIN1000000290,Kumar,Divya,Chennai,Chennai,TN,33,Individual,SYNTHETIC_CMS_STYLE,Orthopedics,Kodambakkam
NPIIN1000000291,Reddy,Swetha,Chennai,Chennai,TN,33,Individual,SYNTHETIC_CMS_STYLE,Psychiatry,Mylapore
NPIIN1000000292,Sharma,Kavya,Chennai,Chennai,TN,33,Individual,SYNTHETIC_CMS_STYLE,Orthopedics,Thiruvanmiyur
NPIIN1000000293,Murugan,Priya,Chennai,Chennai,TN,33,Individual,SYNTHETIC_CMS_STYLE,Endocrinology,Ambattur
NPIIN1000000294,Krishnan,Nandhini,Chennai,Chennai,TN,33,Individual,SYNTHETIC_CMS_STYLE,Psychiatry,Royapettah
NPIIN1000000295,Subramanian,Ravi,Chennai,Chennai,TN,33,Individual,SYNTHETIC_CMS_STYLE,Psychiatry,Egmore
NPIIN1000000296,Subramanian,Meena,Chennai,Chennai,TN,33,Hospital/Clinic,SYNTHETIC_CMS_STYLE,Dermatology,Guindy
NPIIN1000000297,Rajan,Swetha,Chennai,Chennai,TN,33,Individual,SYNTHETIC_CMS_STYLE,Endocrinology,Guindy
NPIIN1000000298,Subramanian,Suresh,Chennai,Chennai,TN,33,Individual,SYNTHETIC_CMS_STYLE,Diabetology,Anna Nagar
NPIIN1000000299,Rajan,Swetha,Chennai,Chennai,TN,33,Individual,SYNTHETIC_CMS_STYLE,Pediatrics,Kodambakkam
NPIIN1000000300,Iyer,Priya,Chennai,Chennai,TN,33,Individual,SYNTHETIC_CMS_STYLE,Pulmonology,Chromepet
NPIIN1000000301,Narayanan,Lakshmi,Chennai,Chennai,TN,33,Individual,SYNTHETIC_CMS_STYLE,Urology,Chromepet
NPIIN1000000302,Reddy,Swetha,Chennai,Chennai,TN,33,Individual,SYNTHETIC_CMS_STYLE,Dermatology,Anna Nagar
NPIIN1000000303,Krishnan,Divya,Chennai,Chennai,TN,33,Hospital/Clinic,SYNTHETIC_CMS_STYLE,Pulmonology,Kodambakkam
NPIIN1000000304,Murugan,Rajesh,Chennai,Chennai,TN,33,Individual,SYNTHETIC_CMS_STYLE,Neurology,Ambattur
NPIIN1000000305,Narayanan,Sathish,Chennai,Chennai,TN,33,Individual,SYNTHETIC_CMS_STYLE,Orthopedics,Thiruvanmiyur
NPIIN1000000306,Menon,Anitha,Chennai,Chennai,TN,33,Individual,SYNTHETIC_CMS_STYLE,Urology,Mogappair
NPIIN1000000307,Subramanian,Suresh,Chennai,Chennai,TN,33,Individual,SYNTHETIC_CMS_STYLE,Pulmonology,Egmore
NPIIN1000000308,Subramanian,Rajesh,Chennai,Chennai,TN,33,Individual,SYNTHETIC_CMS_STYLE,ENT,Adyar
NPIIN1000000309,Kumar,Priya,Chennai,Chennai,TN,33,Individual,SYNTHETIC_CMS_STYLE,Pulmonology,Alandur
NPIIN1000000310,Reddy,Swetha,Chennai,Chennai,TN,33,Individual,SYNTHETIC_CMS_STYLE,Endocrinology,Tambaram
NPIIN1000000311,Krishnan,Rajesh,Chennai,Chennai,TN,33,Individual,SYNTHETIC_CMS_STYLE,Pediatrics,Royapettah
NPIIN1000000312,Subramanian,Nandhini,Chennai,Chennai,TN,33,Individual,SYNTHETIC_CMS_STYLE,Endocrinology,Ambattur
NPIIN1000000313,Subramanian,Karthik,Chennai,Chennai,TN,33,Individual,SYNTHETIC_CMS_STYLE,Pulmonology,Kodambakkam
NPIIN1000000314,Kumar,Arun,Chennai,Chennai,TN,33,Individual,SYNTHETIC_CMS_STYLE,General Medicine,Kodambakkam
NPIIN1000000315,Rajan,Meena,Chennai,Chennai,TN,33,Individual,SYNTHETIC_CMS_STYLE,Endocrinology,Royapettah
NPIIN1000000316,Murugan,Arun,Chennai,Chennai,TN,33,Individual,SYNTHETIC_CMS_STYLE,Pulmonology,Mogappair
NPIIN1000000317,Iyer,Hari,Chennai,Chennai,TN,33,Individual,SYNTHETIC_CMS_STYLE,Dermatology,Chromepet
NPIIN1000000318,Subramanian,Nandhini,Chennai,Chennai,TN,33,Individual,SYNTHETIC_CMS_STYLE,Endocrinology,Chromepet
NPIIN1000000319,Reddy,Arun,Chennai,Chennai,TN,33,Individual,SYNTHETIC_CMS_STYLE,Neurology,Nungambakkam
NPIIN1000000320,Krishnan,Kavya,Chennai,Chennai,TN,33,Individual,SYNTHETIC_CMS_STYLE,Pulmonology,Royapettah
NPIIN1000000321,Iyer,Deepa,Chennai,Chennai,TN,33,Individual,SYNTHETIC_CMS_STYLE,Orthopedics,Anna Nagar
NPIIN1000000322,Subramanian,Kavya,Chennai,Chennai,TN,33,Group Practice,SYNTHETIC_CMS_STYLE,Pulmonology,Porur
NPIIN1000000323,Iyer,Suresh,Chennai,Chennai,TN,33,Individual,SYNTHETIC_CMS_STYLE,General Medicine,Guindy
NPIIN1000000324,Rajan,Hari,Chennai,Chennai,TN,33,Individual,SYNTHETIC_CMS_STYLE,General Medicine,Alandur
NPIIN1000000325,Menon,Sathish,Chennai,Chennai,TN,33,Individual,SYNTHETIC_CMS_STYLE,Pediatrics,Sholinganallur
NPIIN1000000326,Krishnan,Prakash,Chennai,Chennai,TN,33,Individual,SYNTHETIC_CMS_STYLE,Orthopedics,Mogappair
NPIIN1000000327,Krishnan,Suresh,Chennai,Chennai,TN,33,Individual,SYNTHETIC_CMS_STYLE,Dermatology,Nungambakkam
NPIIN1000000328,Sharma,Hari,Chennai,Chennai,TN,33,Individual,SYNTHETIC_CMS_STYLE,Pediatrics,Adyar
NPIIN1000000329,Murugan,Ravi,Chennai,Chennai,TN,33,Individual,SYNTHETIC_CMS_STYLE,Endocrinology,Pallavaram
NPIIN1000000330,Reddy,Anitha,Chennai,Chennai,TN,33,Individual,SYNTHETIC_CMS_STYLE,Pediatrics,Anna Nagar
NPIIN1000000331,Menon,Lakshmi,Chennai,Chennai,TN,33,Individual,SYNTHETIC_CMS_STYLE,ENT,Guindy
NPIIN1000000332,Sharma,Sathish,Chennai,Chennai,TN,33,Individual,SYNTHETIC_CMS_STYLE,Pulmonology,Kodambakkam
NPIIN1000000333,Iyer,Nandhini,Chennai,Chennai,TN,33,Group Practice,SYNTHETIC_CMS_STYLE,ENT,Tambaram
NPIIN1000000334,Subramanian,Vijay,Chennai,Chennai,TN,33,Group Practice,SYNTHETIC_CMS_STYLE,Urology,Sholinganallur
NPIIN1000000335,Murugan,Priya,Chennai,Chennai,TN,33,Hospital/Clinic,SYNTHETIC_CMS_STYLE,Neurology,Nungambakkam
NPIIN1000000336,Menon,Anitha,Chennai,Chennai,TN,33,Individual,SYNTHETIC_CMS_STYLE,Pulmonology,Royapettah
NPIIN1000000337,Murugan,Rajesh,Chennai,Chennai,TN,33,Individual,SYNTHETIC_CMS_STYLE,Cardiology,Ambattur
NPIIN1000000338,Murugan,Ravi,Chennai,Chennai,TN,33,Individual,SYNTHETIC_CMS_STYLE,Pulmonology,Nungambakkam
NPIIN1000000339,Rajan,Kavya,Chennai,Chennai,TN,33,Individual,SYNTHETIC_CMS_STYLE,Orthopedics,Mylapore
NPIIN1000000340,Iyer,Lakshmi,Chennai,Chennai,TN,33,Hospital/Clinic,SYNTHETIC_CMS_STYLE,Endocrinology,Tambaram
NPIIN1000000341,Reddy,Rajesh,Chennai,Chennai,TN,33,Individual,SYNTHETIC_CMS_STYLE,Orthopedics,Guindy
NPIIN1000000342,Narayanan,Deepa,Chennai,Chennai,TN,33,Individual,SYNTHETIC_CMS_STYLE,Neurology,Sholinganallur
NPIIN1000000343,Menon,Hari,Chennai,Chennai,TN,33,Hospital/Clinic,SYNTHETIC_CMS_STYLE,Cardiology,T Nagar
NPIIN1000000344,Sharma,Deepa,Chennai,Chennai,TN,33,Individual,SYNTHETIC_CMS_STYLE,Neurology,Royapettah
NPIIN1000000345,Menon,Deepa,Chennai,Chennai,TN,33,Individual,SYNTHETIC_CMS_STYLE,Diabetology,Sholinganallur
NPIIN1000000346,Kumar,Nandhini,Chennai,Chennai,TN,33,Group Practice,SYNTHETIC_CMS_STYLE,Dermatology,Tambaram
NPIIN1000000347,Murugan,Lakshmi,Chennai,Chennai,TN,33,Individual,SYNTHETIC_CMS_STYLE,Urology,Nungambakkam
NPIIN1000000348,Krishnan,Karthik,Chennai,Chennai,TN,33,Individual,SYNTHETIC_CMS_STYLE,Pediatrics,Mogappair
NPIIN1000000349,Subramanian,Arun,Chennai,Chennai,TN,33,Individual,SYNTHETIC_CMS_STYLE,Pediatrics,Thiruvanmiyur
NPIIN1000000350,Menon,Vijay,Chennai,Chennai,TN,33,Individual,SYNTHETIC_CMS_STYLE,Psychiatry,Perambur
NPIIN1000000351,Sharma,Ravi,Chennai,Chennai,TN,33,Individual,SYNTHETIC_CMS_STYLE,Dermatology,Perambur
NPIIN1000000352,Iyer,Hari,Chennai,Chennai,TN,33,Individual,SYNTHETIC_CMS_STYLE,Pulmonology,Perambur
NPIIN1000000353,Menon,Swetha,Chennai,Chennai,TN,33,Individual,SYNTHETIC_CMS_STYLE,Pulmonology,Sholinganallur
NPIIN1000000354,Subramanian,Sathish,Chennai,Chennai,TN,33,Individual,SYNTHETIC_CMS_STYLE,Urology,T Nagar
NPIIN1000000355,Menon,Prakash,Chennai,Chennai,TN,33,Individual,SYNTHETIC_CMS_STYLE,Cardiology,Mogappair
NPIIN1000000356,Krishnan,Prakash,Chennai,Chennai,TN,33,Individual,SYNTHETIC_CMS_STYLE,Dermatology,Guindy
NPIIN1000000357,Krishnan,Anitha,Chennai,Chennai,TN,33,Individual,SYNTHETIC_CMS_STYLE,Diabetology,Ambattur
NPIIN1000000358,Sharma,Prakash,Chennai,Chennai,TN,33,Individual,SYNTHETIC_CMS_STYLE,Pediatrics,Guindy
NPIIN1000000359,Menon,Kavya,Chennai,Chennai,TN,33,Individual,SYNTHETIC_CMS_STYLE,Endocrinology,Royapettah
NPIIN1000000360,Kumar,Suresh,Chennai,Chennai,TN,33,Individual,SYNTHETIC_CMS_STYLE,ENT,Alandur
NPIIN1000000361,Reddy,Prakash,Chennai,Chennai,TN,33,Individual,SYNTHETIC_CMS_STYLE,Orthopedics,Pallavaram
NPIIN1000000362,Iyer,Swetha,Chennai,Chennai,TN,33,Individual,SYNTHETIC_CMS_STYLE,ENT,Thiruvanmiyur
NPIIN1000000363,Narayanan,Prakash,Chennai,Chennai,TN,33,Group Practice,SYNTHETIC_CMS_STYLE,Endocrinology,Thiruvanmiyur
NPIIN1000000364,Reddy,Anitha,Chennai,Chennai,TN,33,Individual,SYNTHETIC_CMS_STYLE,Pediatrics,Mogappair
NPIIN1000000365,Rajan,Meena,Chennai,Chennai,TN,33,Individual,SYNTHETIC_CMS_STYLE,ENT,Adyar
NPIIN1000000366,Sharma,Kavya,Chennai,Chennai,TN,33,Individual,SYNTHETIC_CMS_STYLE,Psychiatry,Thiruvanmiyur
NPIIN1000000367,Menon,Karthik,Chennai,Chennai,TN,33,Hospital/Clinic,SYNTHETIC_CMS_STYLE,Neurology,Thiruvanmiyur
NPIIN1000000368,Rajan,Sathish,Chennai,Chennai,TN,33,Hospital/Clinic,SYNTHETIC_CMS_STYLE,Cardiology,Mogappair
NPIIN1000000369,Reddy,Kavya,Chennai,Chennai,TN,33,Group Practice,SYNTHETIC_CMS_STYLE,Pulmonology,Ambattur
NPIIN1000000370,Rajan,Swetha,Chennai,Chennai,TN,33,Hospital/Clinic,SYNTHETIC_CMS_STYLE,General Medicine,Guindy
NPIIN1000000371,Rajan,Hari,Chennai,Chennai,TN,33,Group Practice,SYNTHETIC_CMS_STYLE,General Medicine,Tambaram
NPIIN1000000372,Krishnan,Suresh,Chennai,Chennai,TN,33,Individual,SYNTHETIC_CMS_STYLE,Urology,Velachery
NPIIN1000000373,Murugan,Priya,Chennai,Chennai,TN,33,Hospital/Clinic,SYNTHETIC_CMS_STYLE,Pediatrics,Tambaram
NPIIN1000000374,Reddy,Sathish,Chennai,Chennai,TN,33,Group Practice,SYNTHETIC_CMS_STYLE,Orthopedics,Mylapore
NPIIN1000000375,Rajan,Lakshmi,Chennai,Chennai,TN,33,Individual,SYNTHETIC_CMS_STYLE,Urology,Thiruvanmiyur
NPIIN1000000376,Kumar,Hari,Chennai,Chennai,TN,33,Individual,SYNTHETIC_CMS_STYLE,Pulmonology,Nungambakkam
NPIIN1000000377,Reddy,Swetha,Chennai,Chennai,TN,33,Individual,SYNTHETIC_CMS_STYLE,Orthopedics,Royapettah
NPIIN1000000378,Subramanian,Priya,Chennai,Chennai,TN,33,Individual,SYNTHETIC_CMS_STYLE,Dermatology,Mogappair
NPIIN1000000379,Murugan,Ravi,Chennai,Chennai,TN,33,Individual,SYNTHETIC_CMS_STYLE,Pulmonology,Thiruvanmiyur
NPIIN1000000380,Iyer,Swetha,Chennai,Chennai,TN,33,Individual,SYNTHETIC_CMS_STYLE,Dermatology,Guindy
NPIIN1000000381,Murugan,Karthik,Chennai,Chennai,TN,33,Hospital/Clinic,SYNTHETIC_CMS_STYLE,General Medicine,Alandur
NPIIN1000000382,Subramanian,Priya,Chennai,Chennai,TN,33,Individual,SYNTHETIC_CMS_STYLE,Neurology,Sholinganallur
NPIIN1000000383,Narayanan,Anitha,Chennai,Chennai,TN,33,Individual,SYNTHETIC_CMS_STYLE,Pulmonology,Tambaram
NPIIN1000000384,Rajan,Arun,Chennai,Chennai,TN,33,Individual,SYNTHETIC_CMS_STYLE,Psychiatry,Anna Nagar
NPIIN1000000385,Reddy,Priya,Chennai,Chennai,TN,33,Individual,SYNTHETIC_CMS_STYLE,Orthopedics,Anna Nagar
NPIIN1000000386,Iyer,Kavya,Chennai,Chennai,TN,33,Individual,SYNTHETIC_CMS_STYLE,Endocrinology,Sholinganallur
NPIIN1000000387,Kumar,Nandhini,Chennai,Chennai,TN,33,Individual,SYNTHETIC_CMS_STYLE,Psychiatry,Velachery
NPIIN1000000388,Menon,Suresh,Chennai,Chennai,TN,33,Individual,SYNTHETIC_CMS_STYLE,Psychiatry,Kodambakkam
NPIIN1000000389,Reddy,Ravi,Chennai,Chennai,TN,33,Individual,SYNTHETIC_CMS_STYLE,Cardiology,Egmore
NPIIN1000000390,Rajan,Sathish,Chennai,Chennai,TN,33,Individual,SYNTHETIC_CMS_STYLE,Urology,Royapettah
