HCP_ID,HCP_Name,Specialty,City,Locality,Zone
NPIIN0000000343,HCP_00343,Cardiology,Chennai,Velachery,South Chennai
NPIIN0000000344,HCP_00344,Urology,Chennai,Washermenpet,North Chennai
NPIIN0000000345,HCP_00345,Dermatology,Chennai,Tambaram,South Chennai
NPIIN0000000346,HCP_00346,General Medicine,Chennai,Guindy,South Chennai
NPIIN0000000347,HCP_00347,Endocrinology,Chennai,Porur,South Chennai
NPIIN0000000348,HCP_00348,Endocrinology,Chennai,T Nagar,Central Chennai
NPIIN0000000349,HCP_00349,Urology,Chennai,Washermenpet,North Chennai
NPIIN0000000350,HCP_00350,Endocrinology,Chennai,Mylapore,Central Chennai
NPIIN0000000351,HCP_00351,Urology,Chennai,Washermenpet,North Chennai
NPIIN0000000352,HCP_00352,General Medicine,Chennai,T Nagar,Central Chennai
NPIIN0000000353,HCP_00353,General Medicine,Chennai,Royapuram,North Chennai
NPIIN0000000354,HCP_00354,Pulmonology,Chennai,Ambattur,North Chennai
NPIIN0000000355,HCP_00355,Endocrinology,Chennai,Perambur,North Chennai
NPIIN0000000356,HCP_00356,General Medicine,Chennai,Tondiarpet,North Chennai
NPIIN0000000357,HCP_00357,Orthopedics,Chennai,Porur,South Chennai
NPIIN0000000358,HCP_00358,Endocrinology,Chennai,Sholinganallur,South Chennai
NPIIN0000000359,HCP_00359,Urology,Chennai,Washermenpet,North Chennai
NPIIN0000000360,HCP_00360,Orthopedics,Chennai,Tondiarpet,North Chennai
NPIIN0000000361,HCP_00361,Cardiology,Chennai,Sholinganallur,South Chennai
NPIIN0000000362,HCP_00362,Pulmonology,Chennai,Egmore,Central Chennai
NPIIN0000000363,HCP_00363,Endocrinology,Chennai,Kilpauk,Central Chennai
NPIIN0000000364,HCP_00364,Pulmonology,Chennai,Anna Nagar,Central Chennai
NPIIN0000000365,HCP_00365,Orthopedics,Chennai,Tambaram,South Chennai
NPIIN0000000366,HCP_00366,Urology,Chennai,Ambattur,North Chennai
NPIIN0000000367,HCP_00367,Urology,Chennai,Sholinganallur,South Chennai
NPIIN0000000368,HCP_00368,Endocrinology,Chennai,Sholinganallur,South Chennai
NPIIN0000000369,HCP_00369,Pulmonology,Chennai,Nungambakkam,Central Chennai
NPIIN0000000370,HCP_00370,Endocrinology,Chennai,Adyar,South Chennai
NPIIN0000000371,HCP_00371,Urology,Chennai,Tambaram,South Chennai
NPIIN0000000372,HCP_00372,Endocrinology,Chennai,T Nagar,Central Chennai
NPIIN0000000373,HCP_00373,Endocrinology,Chennai,Perambur,North Chennai
NPIIN0000000374,HCP_00374,Cardiology,Chennai,Egmore,Central Chennai
NPIIN0000000375,HCP_00375,Endocrinology,Chennai,Anna Nagar,Central Chennai
NPIIN0000000376,HCP_00376,Endocrinology,Chennai,Anna Nagar,Central Chennai
NPIIN0000000377,HCP_00377,Cardiology,Chennai,Sholinganallur,South Chennai
NPIIN0000000378,HCP_00378,Urology,Chennai,Royapuram,North Chennai
NPIIN0000000379,HCP_00379,Gastroenterology,Chennai,Royapuram,North Chennai
NPIIN0000000380,HCP_00380,Diabetology,Chennai,Adyar,South Chennai
NPIIN0000000381,HCP_00381,Gastroenterology,Chennai,Ambattur,North Chennai
NPIIN0000000382,HCP_00382,General Medicine,Chennai,Tambaram,South Chennai
NPIIN0000000383,HCP_00383,Gastroenterology,Chennai,Adyar,South Chennai
NPIIN0000000384,HCP_00384,Diabetology,Chennai,Ambattur,North Chennai
NPIIN0000000385,HCP_00385,Pulmonology,Chennai,Tondiarpet,North Chennai
NPIIN0000000386,HCP_00386,General Medicine,Chennai,Porur,South Chennai
NPIIN0000000387,HCP_00387,Endocrinology,Chennai,Velachery,South Chennai
NPIIN0000000388,HCP_00388,Pulmonology,Chennai,Sholinganallur,South Chennai
NPIIN0000000389,HCP_00389,Gastroenterology,Chennai,Nungambakkam,Central Chennai
NPIIN0000000390,HCP_00390,Gastroenterology,Chennai,Porur,South Chennai
NPIIN0000000391,HCP_00391,General Medicine,Chennai,Guindy,South Chennai
NPIIN0000000392,HCP_00392,General Medicine,Chennai,Kilpauk,Central Chennai
NPIIN0000000393,HCP_00393,Gastroenterology,Chennai,Washermenpet,North Chennai
NPIIN0000000394,HCP_00394,Cardiology,Chennai,Sholinganallur,South Chennai
NPIIN0000000395,HCP_00395,Cardiology,Chennai,Mylapore,Central Chennai
NPIIN0000000396,HCP_00396,General Medicine,Chennai,Royapuram,North Chennai
NPIIN0000000397,HCP_00397,Endocrinology,Chennai,Sholinganallur,South Chennai
NPIIN0000000398,HCP_00398,General Medicine,Chennai,T Nagar,Central Chennai
NPIIN0000000399,HCP_00399,Cardiology,Chennai,Madhavaram,North Chennai
NPIIN0000000400,HCP_00400,Pulmonology,Chennai,Perambur,North Chennai
NPIIN0000000401,HCP_00401,Neurology,Chennai,Nungambakkam,Central Chennai
NPIIN0000000402,HCP_00402,Dermatology,Chennai,Sholinganallur,South Chennai
NPIIN0000000403,HCP_00403,Neurology,Chennai,Velachery,South Chennai
NPIIN0000000404,HCP_00404,General Medicine,Chennai,Anna Nagar,Central Chennai
NPIIN0000000405,HCP_00405,Orthopedics,Chennai,Tambaram,South Chennai
NPIIN0000000406,HCP_00406,Gastroenterology,Chennai,Porur,South Chennai
NPIIN0000000407,HCP_00407,General Medicine,Chennai,T Nagar,Central Chennai
NPIIN0000000408,HCP_00408,Endocrinology,Chennai,Adyar,South Chennai
NPIIN0000000409,HCP_00409,Neurology,Chennai,Anna Nagar,Central Chennai
NPIIN0000000410,HCP_00410,Pulmonology,Chennai,Adyar,South Chennai
NPIIN0000000411,HCP_00411,Neurology,Chennai,Adyar,South Chennai
NPIIN0000000412,HCP_00412,Gastroenterology,Chennai,Sholinganallur,South Chennai
NPIIN0000000413,HCP_00413,Urology,Chennai,Anna Nagar,Central Chennai
NPIIN0000000414,HCP_00414,Orthopedics,Chennai,Porur,South Chennai
NPIIN0000000415,HCP_00415,Neurology,Chennai,T Nagar,Central Chennai
NPIIN0000000416,HCP_00416,Orthopedics,Chennai,Kilpauk,Central Chennai
NPIIN0000000417,HCP_00417,Urology,Chennai,Anna Nagar,Central Chennai
NPIIN0000000418,HCP_00418,Cardiology,Chennai,Velachery,South Chennai
NPIIN0000000419,HCP_00419,Neurology,Chennai,Kilpauk,Central Chennai
NPIIN0000000420,HCP_00420,Endocrinology,Chennai,Velachery,South Chennai
NPIIN0000000421,HCP_00421,Diabetology,Chennai,Guindy,South Chennai
NPIIN0000000422,HCP_00422,Diabetology,Chennai,Anna Nagar,Central Chennai
NPIIN0000000423,HCP_00423,General Medicine,Chennai,Mylapore,Central Chennai
NPIIN0000000424,HCP_00424,Cardiology,Chennai,Egmore,Central Chennai
NPIIN0000000425,HCP_00425,Endocrinology,Chennai,Madhavaram,North Chennai
NPIIN0000000426,HCP_00426,Cardiology,Chennai,Velachery,South Chennai
NPIIN0000000427,HCP_00427,Neurology,Chennai,T Nagar,Central Chennai
NPIIN0000000428,HCP_00428,Urology,Chennai,Velachery,South Chennai
NPIIN0000000429,HCP_00429,Orthopedics,Chennai,Nungambakkam,Central Chennai
NPIIN0000000430,HCP_00430,General Medicine,Chennai,Guindy,South Chennai
NPIIN0000000431,HCP_00431,Diabetology,Chennai,Porur,South Chennai
NPIIN0000000432,HCP_00432,Dermatology,Chennai,Adyar,South Chennai
NPIIN0000000433,HCP_00433,Cardiology,Chennai,Tambaram,South Chennai
NPIIN0000000434,HCP_00434,Orthopedics,Chennai,Porur,South Chennai
NPIIN0000000435,HCP_00435,Gastroenterology,Chennai,Nungambakkam,Central Chennai
NPIIN0000000436,HCP_00436,General Medicine,Chennai,Anna Nagar,Central Chennai
NPIIN0000000437,HCP_00437,Cardiology,Chennai,Egmore,Central Chennai
NPIIN0000000438,HCP_00438,Cardiology,Chennai,Perambur,North Chennai
NPIIN0000000439,HCP_00439,Pulmonology,Chennai,Sholinganallur,South Chennai
NPIIN0000000440,HCP_00440,General Medicine,Chennai,Guindy,South Chennai
NPIIN0000000441,HCP_00441,Dermatology,Chennai,Guindy,South Chennai
NPIIN0000000442,HCP_00442,Neurology,Chennai,T Nagar,Central Chennai
NPIIN0000000443,HCP_00443,General Medicine,Chennai,Tambaram,South Chennai
NPIIN0000000444,HCP_00444,Endocrinology,Chennai,Kilpauk,Central Chennai
NPIIN0000000445,HCP_00445,General Medicine,Chennai,Anna Nagar,Central Chennai
NPIIN0000000446,HCP_00446,Endocrinology,Chennai,Tambaram,South Chennai
NPIIN0000000447,HCP_00447,Neurology,Chennai,Sholinganallur,South Chennai
NPIIN0000000448,HCP_00448,Pulmonology,Chennai,Royapuram,North Chennai
NPIIN0000000449,HCP_00449,Dermatology,Chennai,Mylapore,Central Chennai
NPIIN0000000450,HCP_00450,General Medicine,Chennai,Madhavaram,North Chennai
NPIIN0000000451,HCP_00451,Diabetology,Chennai,T Nagar,Central Chennai
NPIIN0000000452,HCP_00452,Dermatology,Chennai,Guindy,South Chennai
NPIIN0000000453,HCP_00453,Neurology,Chennai,Adyar,South Chennai
NPIIN0000000454,HCP_00454,Neurology,Chennai,Mylapore,Central Chennai
NPIIN0000000455,HCP_00455,General Medicine,Chennai,Kilpauk,Central Chennai
NPIIN0000000456,HCP_00456,Urology,Chennai,Nungambakkam,Central Chennai
NPIIN0000000457,HCP_00457,Endocrinology,Chennai,Sholinganallur,South Chennai
NPIIN0000000458,HCP_00458,General Medicine,Chennai,Perambur,North Chennai
NPIIN0000000459,HCP_00459,Dermatology,Chennai,Sholinganallur,South Chennai
NPIIN0000000460,HCP_00460,Cardiology,Chennai,Tambaram,South Chennai
NPIIN0000000461,HCP_00461,Dermatology,Chennai,Washermenpet,North Chennai
NPIIN0000000462,HCP_00462,General Medicine,Chennai,T Nagar,Central Chennai
NPIIN0000000463,HCP_00463,Cardiology,Chennai,Adyar,South Chennai
NPIIN0000000464,HCP_00464,Cardiology,Chennai,Nungambakkam,Central Chennai
NPIIN0000000465,HCP_00465,Dermatology,Chennai,Tondiarpet,North Chennai
NPIIN0000000466,HCP_00466,Gastroenterology,Chennai,Guindy,South Chennai
NPIIN0000000467,HCP_00467,Diabetology,Chennai,Velachery,South Chennai
NPIIN0000000468,HCP_00468,Cardiology,Chennai,Guindy,South Chennai
NPIIN0000000469,HCP_00469,Diabetology,Chennai,Anna Nagar,Central Chennai
NPIIN0000000470,HCP_00470,Endocrinology,Chennai,Washermenpet,North Chennai
NPIIN0000000471,HCP_00471,Gastroenterology,Chennai,Ambattur,North Chennai
NPIIN0000000472,HCP_00472,Endocrinology,Chennai,Washermenpet,North Chennai
NPIIN0000000473,HCP_00473,Endocrinology,Chennai,Kilpauk,Central Chennai
NPIIN0000000474,HCP_00474,Cardiology,Chennai,Anna Nagar,Central Chennai
NPIIN0000000475,HCP_00475,Pulmonology,Chennai,T Nagar,Central Chennai
NPIIN0000000476,HCP_00476,Neurology,Chennai,Egmore,Central Chennai
NPIIN0000000477,HCP_00477,Neurology,Chennai,Ambattur,North Chennai
NPIIN0000000478,HCP_00478,Pulmonology,Chennai,Madhavaram,North Chennai
NPIIN0000000479,HCP_00479,Orthopedics,Chennai,Adyar,South Chennai
NPIIN0000000480,HCP_00480,General Medicine,Chennai,Ambattur,North Chennai
NPIIN0000000481,HCP_00481,Urology,Chennai,Tondiarpet,North Chennai
NPIIN0000000482,HCP_00482,Neurology,Chennai,Egmore,Central Chennai
NPIIN0000000483,HCP_00483,Cardiology,Chennai,Tondiarpet,North Chennai
NPIIN0000000484,HCP_00484,Dermatology,Chennai,T Nagar,Central Chennai
NPIIN0000000485,HCP_00485,Pulmonology,Chennai,Egmore,Central Chennai
NPIIN0000000486,HCP_00486,Neurology,Chennai,Ambattur,North Chennai
NPIIN0000000487,HCP_00487,Endocrinology,Chennai,Washermenpet,North Chennai
NPIIN0000000488,HCP_00488,General Medicine,Chennai,T Nagar,Central Chennai
NPIIN0000000489,HCP_00489,Urology,Chennai,Madhavaram,North Chennai
NPIIN0000000490,HCP_00490,Endocrinology,Chennai,Washermenpet,North Chennai
NPIIN0000000491,HCP_00491,Cardiology,Chennai,Velachery,South Chennai
NPIIN0000000492,HCP_00492,Diabetology,Chennai,Guindy,South Chennai
NPIIN0000000493,HCP_00493,General Medicine,Chennai,Velachery,South Chennai
NPIIN0000000494,HCP_00494,Dermatology,Chennai,Anna Nagar,Central Chennai
NPIIN0000000495,HCP_00495,Neurology,Chennai,Guindy,South Chennai
NPIIN0000000496,HCP_00496,Urology,Chennai,Madhavaram,North Chennai
NPIIN0000000497,HCP_00497,General Medicine,Chennai,Madhavaram,North Chennai
NPIIN0000000498,HCP_00498,General Medicine,Chennai,Guindy,South Chennai
NPIIN0000000499,HCP_00499,Endocrinology,Chennai,Perambur,North Chennai
NPIIN0000000500,HCP_00500,Endocrinology,Chennai,Ambattur,North Chennai
NPIIN0000000501,HCP_00501,Gastroenterology,Chennai,Guindy,South Chennai
NPIIN0000000502,HCP_00502,Cardiology,Chennai,Guindy,South Chennai
NPIIN0000000503,HCP_00503,Diabetology,Chennai,Guindy,South Chennai
NPIIN0000000504,HCP_00504,Urology,Chennai,Madhavaram,North Chennai
NPIIN0000000505,HCP_00505,Pulmonology,Chennai,Royapuram,North Chennai
NPIIN0000000506,HCP_00506,Cardiology,Chennai,Guindy,South Chennai
NPIIN0000000507,HCP_00507,Neurology,Chennai,T Nagar,Central Chennai
NPIIN0000000508,HCP_00508,General Medicine,Chennai,Porur,South Chennai
NPIIN0000000509,HCP_00509,Dermatology,Chennai,Ambattur,North Chennai
NPIIN0000000510,HCP_00510,Neurology,Chennai,Anna Nagar,Central Chennai
NPIIN0000000511,HCP_00511,Cardiology,Chennai,Anna Nagar,Central Chennai
NPIIN0000000512,HCP_00512,Endocrinology,Chennai,Guindy,South Chennai
NPIIN0000000513,HCP_00513,Diabetology,Chennai,Anna Nagar,Central Chennai
NPIIN0000000514,HCP_00514,Neurology,Chennai,Mylapore,Central Chennai
NPIIN0000000515,HCP_00515,General Medicine,Chennai,Mylapore,Central Chennai
NPIIN0000000516,HCP_00516,Gastroenterology,Chennai,Egmore,Central Chennai
NPIIN0000000517,HCP_00517,General Medicine,Chennai,Nungambakkam,Central Chennai
NPIIN0000000518,HCP_00518,Diabetology,Chennai,Velachery,South Chennai
NPIIN0000000519,HCP_00519,Cardiology,Chennai,Egmore,Central Chennai
NPIIN0000000520,HCP_00520,Endocrinology,Chennai,Adyar,South Chennai
NPIIN0000000521,HCP_00521,General Medicine,Chennai,Porur,South Chennai
NPIIN0000000522,HCP_00522,Pulmonology,Chennai,Madhavaram,North Chennai
NPIIN0000000523,HCP_00523,Orthopedics,Chennai,Nungambakkam,Central Chennai
NPIIN0000000524,HCP_00524,Endocrinology,Chennai,Royapuram,North Chennai
NPIIN0000000525,HCP_00525,Neurology,Chennai,Nungambakkam,Central Chennai
NPIIN0000000526,HCP_00526,Endocrinology,Chennai,Tondiarpet,North Chennai
NPIIN0000000527,HCP_00527,Gastroenterology,Chennai,Porur,South Chennai
NPIIN0000000528,HCP_00528,Cardiology,Chennai,Porur,South Chennai
NPIIN0000000529,HCP_00529,Neurology,Chennai,Porur,South Chennai
NPIIN0000000530,HCP_00530,Endocrinology,Chennai,Egmore,Central Chennai
NPIIN0000000531,HCP_00531,Endocrinology,Chennai,Tambaram,South Chennai
NPIIN0000000532,HCP_00532,Pulmonology,Chennai,Porur,South Chennai
NPIIN0000000533,HCP_00533,General Medicine,Chennai,Washermenpet,North Chennai
NPIIN0000000534,HCP_00534,General Medicine,Chennai,Porur,South Chennai
NPIIN0000000535,HCP_00535,Diabetology,Chennai,Kilpauk,Central Chennai
NPIIN0000000536,HCP_00536,Orthopedics,Chennai,Anna Nagar,Central Chennai
NPIIN0000000537,HCP_00537,Diabetology,Chennai,Tondiarpet,North Chennai
NPIIN0000000538,HCP_00538,Pulmonology,Chennai,Nungambakkam,Central Chennai
NPIIN0000000539,HCP_00539,Dermatology,Chennai,Nungambakkam,Central Chennai
NPIIN0000000540,HCP_00540,Neurology,Chennai,Guindy,South Chennai
NPIIN0000000541,HCP_00541,Diabetology,Chennai,Tambaram,South Chennai
NPIIN0000000542,HCP_00542,Pulmonology,Chennai,Royapuram,North Chennai
NPIIN0000000543,HCP_00543,Cardiology,Chennai,Adyar,South Chennai
NPIIN0000000544,HCP_00544,Pulmonology,Chennai,Velachery,South Chennai
NPIIN0000000545,HCP_00545,General Medicine,Chennai,Kilpauk,Central Chennai
NPIIN0000000546,HCP_00546,Gastroenterology,Chennai,Perambur,North Chennai
NPIIN0000000547,HCP_00547,Dermatology,Chennai,Tondiarpet,North Chennai
NPIIN0000000548,HCP_00548,Endocrinology,Chennai,Nungambakkam,Central Chennai
NPIIN0000000549,HCP_00549,Cardiology,Chennai,Velachery,South Chennai
NPIIN0000000550,HCP_00550,General Medicine,Chennai,Tondiarpet,North Chennai
NPIIN0000000551,HCP_00551,Pulmonology,Chennai,Tondiarpet,North Chennai
NPIIN0000000552,HCP_00552,General Medicine,Chennai,Kilpauk,Central Chennai
NPIIN0000000553,HCP_00553,Pulmonology,Chennai,Kilpauk,Central Chennai
NPIIN0000000554,HCP_00554,General Medicine,Chennai,Sholinganallur,South Chennai
NPIIN0000000555,HCP_00555,Orthopedics,Chennai,Nungambakkam,Central Chennai
NPIIN0000000556,HCP_00556,General Medicine,Chennai,Kilpauk,Central Chennai
NPIIN0000000557,HCP_00557,Cardiology,Chennai,Kilpauk,Central Chennai
NPIIN0000000558,HCP_00558,Diabetology,Chennai,Royapuram,North Chennai
NPIIN0000000559,HCP_00559,Pulmonology,Chennai,Tondiarpet,North Chennai
NPIIN0000000560,HCP_00560,Diabetology,Chennai,Ambattur,North Chennai
NPIIN0000000561,HCP_00561,Diabetology,Chennai,Nungambakkam,Central Chennai
NPIIN0000000562,HCP_00562,General Medicine,Chennai,Mylapore,Central Chennai
NPIIN0000000563,HCP_00563,Gastroenterology,Chennai,Velachery,South Chennai
NPIIN0000000564,HCP_00564,Orthopedics,Chennai,Velachery,South Chennai
NPIIN0000000565,HCP_00565,General Medicine,Chennai,Porur,South Chennai
NPIIN0000000566,HCP_00566,Endocrinology,Chennai,Tambaram,South Chennai
NPIIN0000000567,HCP_00567,General Medicine,Chennai,Velachery,South Chennai
NPIIN0000000568,HCP_00568,General Medicine,Chennai,Mylapore,Central Chennai
NPIIN0000000569,HCP_00569,Orthopedics,Chennai,Perambur,North Chennai
NPIIN0000000570,HCP_00570,General Medicine,Chennai,Ambattur,North Chennai
NPIIN0000000571,HCP_00571,Neurology,Chennai,Nungambakkam,Central Chennai
NPIIN0000000572,HCP_00572,Urology,Chennai,Porur,South Chennai
NPIIN0000000573,HCP_00573,Pulmonology,Chennai,Washermenpet,North Chennai
NPIIN0000000574,HCP_00574,Diabetology,Chennai,Velachery,South Chennai
NPIIN0000000575,HCP_00575,Pulmonology,Chennai,Porur,South Chennai
NPIIN0000000576,HCP_00576,General Medicine,Chennai,Tondiarpet,North Chennai
NPIIN0000000577,HCP_00577,General Medicine,Chennai,Adyar,South Chennai
NPIIN0000000578,HCP_00578,Orthopedics,Chennai,Royapuram,North Chennai
NPIIN0000000579,HCP_00579,Diabetology,Chennai,Velachery,South Chennai
NPIIN0000000580,HCP_00580,General Medicine,Chennai,T Nagar,Central Chennai
NPIIN0000000581,HCP_00581,Endocrinology,Chennai,Ambattur,North Chennai
NPIIN0000000582,HCP_00582,Endocrinology,Chennai,Tondiarpet,North Chennai
NPIIN0000000583,HCP_00583,Pulmonology,Chennai,Anna Nagar,Central Chennai
NPIIN0000000584,HCP_00584,Gastroenterology,Chennai,Perambur,North Chennai
NPIIN0000000585,HCP_00585,Neurology,Chennai,Porur,South Chennai
NPIIN0000000586,HCP_00586,Diabetology,Chennai,Velachery,South Chennai
NPIIN0000000587,HCP_00587,Cardiology,Chennai,Egmore,Central Chennai
NPIIN0000000588,HCP_00588,General Medicine,Chennai,Mylapore,Central Chennai
NPIIN0000000589,HCP_00589,General Medicine,Chennai,Egmore,Central Chennai
NPIIN0000000590,HCP_00590,Gastroenterology,Chennai,Anna Nagar,Central Chennai
NPIIN0000000591,HCP_00591,Neurology,Chennai,Sholinganallur,South Chennai
NPIIN0000000592,HCP_00592,Urology,Chennai,Tondiarpet,North Chennai
NPIIN0000000593,HCP_00593,Gastroenterology,Chennai,T Nagar,Central Chennai
NPIIN0000000594,HCP_00594,General Medicine,Chennai,Tondiarpet,North Chennai
NPIIN0000000595,HCP_00595,Neurology,Chennai,Nungambakkam,Central Chennai
NPIIN0000000596,HCP_00596,Gastroenterology,Chennai,Kilpauk,Central Chennai
NPIIN0000000597,HCP_00597,Orthopedics,Chennai,Porur,South Chennai
NPIIN0000000598,HCP_00598,General Medicine,Chennai,Velachery,South Chennai
NPIIN0000000599,HCP_00599,Neurology,Chennai,Adyar,South Chennai
NPIIN0000000600,HCP_00600,General Medicine,Chennai,Tambaram,South Chennai
NPIIN0000000601,HCP_00601,Gastroenterology,Chennai,Ambattur,North Chennai
NPIIN0000000602,HCP_00602,Urology,Chennai,Tambaram,South Chennai
NPIIN0000000603,HCP_00603,Urology,Chennai,Adyar,South Chennai
NPIIN0000000604,HCP_00604,Endocrinology,Chennai,Adyar,South Chennai
NPIIN0000000605,HCP_00605,Endocrinology,Chennai,Tambaram,South Chennai
NPIIN0000000606,HCP_00606,Gastroenterology,Chennai,Porur,South Chennai
NPIIN0000000607,HCP_00607,Neurology,Chennai,Guindy,South Chennai
NPIIN0000000608,HCP_00608,Urology,Chennai,T Nagar,Central Chennai
NPIIN0000000609,HCP_00609,Diabetology,Chennai,Velachery,South Chennai
NPIIN0000000610,HCP_00610,Dermatology,Chennai,Perambur,North Chennai
NPIIN0000000611,HCP_00611,Neurology,Chennai,Ambattur,North Chennai
NPIIN0000000612,HCP_00612,Endocrinology,Chennai,Velachery,South Chennai
NPIIN0000000613,HCP_00613,Cardiology,Chennai,Porur,South Chennai
NPIIN0000000614,HCP_00614,Neurology,Chennai,Velachery,South Chennai
NPIIN0000000615,HCP_00615,Endocrinology,Chennai,Nungambakkam,Central Chennai
NPIIN0000000616,HCP_00616,Dermatology,Chennai,Sholinganallur,South Chennai
NPIIN0000000617,HCP_00617,Pulmonology,Chennai,Adyar,South Chennai
NPIIN0000000618,HCP_00618,General Medicine,Chennai,Egmore,Central Chennai
NPIIN0000000619,HCP_00619,Diabetology,Chennai,Nungambakkam,Central Chennai
NPIIN0000000620,HCP_00620,Orthopedics,Chennai,Anna Nagar,Central Chennai
NPIIN0000000621,HCP_00621,Gastroenterology,Chennai,Tambaram,South Chennai
NPIIN0000000622,HCP_00622,Gastroenterology,Chennai,Madhavaram,North Chennai
NPIIN0000000623,HCP_00623,Gastroenterology,Chennai,Sholinganallur,South Chennai
NPIIN0000000624,HCP_00624,Pulmonology,Chennai,Royapuram,North Chennai
NPIIN0000000625,HCP_00625,Orthopedics,Chennai,Adyar,South Chennai
NPIIN0000000626,HCP_00626,Pulmonology,Chennai,Washermenpet,North Chennai
NPIIN0000000627,HCP_00627,General Medicine,Chennai,Guindy,South Chennai
NPIIN0000000628,HCP_00628,Diabetology,Chennai,Anna Nagar,Central Chennai
NPIIN0000000629,HCP_00629,Diabetology,Chennai,Royapuram,North Chennai
NPIIN0000000630,HCP_00630,Gastroenterology,Chennai,Guindy,South Chennai
NPIIN0000000631,HCP_00631,General Medicine,Chennai,Porur,South Chennai
